"PUBLICATION_DATE","UID","AGGR_ECO3_2015","AGGR_ECO9_2015","ATHSTUDY","DATE_BENT","LAT_DD83","LON_DD83","RT_NRSA","SITE_ID","VISIT_NO","YEAR","MMI_BENT","BENT_MMI_COND","COMP_PT","DIVS_PT","FEED_PT","HABT_PT","RICH_PT","TOLR_PT","BURRPTAX","CHIRPTAX","CLNGNTAX","CLNGPTAX","DOM5PIND","EPHENTAX","EPHEPTAX","EPT_NTAX","EPT_PIND","EPT_PTAX","HPRIME","INTLNTAX","NOINPIND","NTOLNTAX","NTOLPTAX","SCRPNTAX","SHRDNTAX","STOLPTAX","TOLRPTAX","OE_SCORE","OE_COND"
"9/4/2015",5000172,"WMTNS","WMT","STAR-HAWKINS","6/5/2001",36.1519,-109.017,"R","EPA01-0217",1,2001,NA,"",7.09459,2.84831,5.71429,4.5607,4.70588,6.28496,14.28571,14.28571,13,46.42857,70.42254,6,21.42857,14,37.66667,50,2.34759,10,5.33333,21,75,5,5,7.14286,10.71429,0.593019888,"O/E<0.8"
"9/4/2015",5000173,"WMTNS","WMT","STAR-HAWKINS","6/6/2001",36.453,-109.155,"R","EPA01-0218",1,2001,NA,"",6.15616,0.39366,5.71429,6.37715,2.94118,5.49934,12.5,16.66667,13,54.16667,80.65844,3,12.5,11,59.33333,45.83333,2.14476,13,2.33333,19,79.16667,5,6,8.33333,12.5,0.634574564,"O/E<0.8"
"9/4/2015",5000174,"WMTNS","WMT","STAR-HAWKINS","6/6/2001",36.3455,-109.111,"R","EPA01-0219",1,2001,NA,"",4.84234,1.80184,4.28571,4.61659,3.52941,10,20,30,14,46.66667,74.78632,5,16.66667,12,79.66667,40,2.29482,9,0.66667,22,73.33333,4,5,0,0,0.920061452,"O/E>0.9"
"9/4/2015",5000175,"WMTNS","WMT","STAR-HAWKINS","6/7/2001",36.2718,-109.037,"R","EPA01-0220",1,2001,NA,"",4.19884,5.22608,4.28571,2.38095,4.11765,8.4847,17.14286,25.71429,13,37.14286,60.50725,5,14.28571,13,67.33333,37.14286,2.71629,11,5.33333,25,71.42857,4,9,2.85714,5.71429,1.004538868,"O/E>0.9"
"9/4/2015",5000176,"WMTNS","WMT","STAR-HAWKINS","6/8/2001",35.7891,-109.293,"R","EPA01-0221",1,2001,NA,"",8.77461,3.57066,4.28571,2.55429,2.35294,5.28553,33.33333,33.33333,6,28.57143,75.30364,2,9.52381,5,65.33333,23.80952,2.19948,3,7.33333,12,57.14286,3,2,14.28571,19.04762,0.428416149,"O/E<0.5"
"9/4/2015",5000177,"WMTNS","WMT","STAR-HAWKINS","6/9/2001",35.9235,-106.795,"R","EPA01-0223",1,2001,NA,"",1.46396,5.44977,5.71429,0,1.76471,3.66623,25,33.33333,8,22.22222,59.57447,6,16.66667,9,25,25,2.79849,6,13,21,58.33333,5,6,13.88889,16.66667,0.635346556,"O/E<0.8"
"9/4/2015",5000178,"WMTNS","WMT","STAR-HAWKINS","6/10/2001",36.0985,-106.729,"R","EPA01-0224",1,2001,NA,"",5.153,3.1063,4.28571,6.61324,3.52941,7.96456,10.34483,24.13793,16,55.17241,69.34673,6,20.68966,12,44.66667,41.37931,2.4794,7,1.33333,19,65.51724,4,5,6.89655,6.89655,1.006469594,"O/E>0.9"
"9/4/2015",5000179,"WMTNS","XER","STAR-HAWKINS","6/16/2001",38.5305,-110.905,"R","EPA01-0225",1,2001,NA,"",10,0,2.85714,3.50667,2.35294,10,22.22222,11.11111,3,33.33333,98.20144,4,44.44444,5,9.66667,55.55556,0.68816,2,0.33333,7,77.77778,2,2,0,0,0.507585267,"O/E<0.8"
"9/4/2015",5000181,"WMTNS","XER","STAR-HAWKINS","6/17/2001",37.7972,-111.413,"R","EPA01-0227",1,2001,NA,"",10,0.02363,1.42857,6.84,2.94118,7.27993,6.25,12.5,8,50,92.1875,2,12.5,6,34.66667,37.5,1.23415,4,1.33333,11,68.75,1,2,6.25,12.5,0.865930924,"O/E<0.9"
"9/4/2015",5000182,"WMTNS","WMT","STAR-HAWKINS","6/18/2001",38.0046,-111.463,"R","EPA01-0228",1,2001,NA,"",5.3165,2.8794,2.85714,8.48777,1.17647,6.36766,10.52632,15.78947,12,63.15789,70.29289,3,15.78947,8,44,42.10526,2.4377,7,13.33333,15,78.94737,3,4,10.52632,10.52632,0.456605416,"O/E<0.5"
"9/4/2015",5000183,"WMTNS","WMT","STAR-HAWKINS","6/19/2001",38.1028,-111.342,"R","EPA01-0229",1,2001,NA,"",9.54269,0.16977,4.28571,8.97122,4.70588,7.17305,8.69565,13.04348,15,65.21739,81.59204,6,26.08696,14,81.66667,60.86957,1.94071,12,0.66667,21,91.30435,4,4,8.69565,8.69565,1.050072247,"O/E>0.9"
"9/4/2015",5000184,"WMTNS","XER","STAR-HAWKINS","6/19/2001",38.285,-111.128,"R","EPA01-0230",1,2001,NA,"",9.89695,4.43147,2.85714,6.40522,4.70588,8.43873,26.08696,39.13043,11,47.82609,71.20623,5,21.73913,9,49,39.13043,2.32781,5,3.66667,15,65.21739,2,3,8.69565,8.69565,1.162015556,"O/E>0.9"
"9/4/2015",5000186,"WMTNS","WMT","STAR-HAWKINS","6/22/2001",37.797,-109.513,"R","EPA01-0232",1,2001,NA,"",6.15616,3.79442,4.28571,9.31142,2.94118,9.16557,20.83333,25,16,66.66667,66.47727,5,20.83333,11,32,45.83333,2.47948,10,0,19,79.16667,4,3,4.16667,4.16667,0.754444144,"O/E<0.8"
"9/4/2015",5000187,"WMTNS","XER","STAR-HAWKINS","6/23/2001",38.683,-109.355,"R","EPA01-0234",1,2001,NA,"",9.69289,1.21893,1.42857,4.34,1.76471,7.27993,20.83333,54.16667,9,37.5,86.49789,1,4.16667,4,9.33333,16.66667,1.70131,7,4.33333,17,70.83333,1,2,8.33333,12.5,0.949018572,"O/E>0.9"
"9/4/2015",5000188,"WMTNS","WMT","STAR-HAWKINS","6/27/2001",40.143,-111.34,"R","EPA01-0235",1,2001,NA,"",3.87709,5.48532,4.28571,7.07579,2.35294,3.14248,21.42857,17.85714,16,57.14286,59.42623,3,10.71429,10,39.66667,35.71429,2.71963,8,10,17,60.71429,4,3,17.85714,17.85714,0.967247365,"O/E>0.9"
"9/4/2015",5000189,"WMTNS","WMT","STAR-HAWKINS","6/28/2001",40.5988,-111.093,"R","EPA01-0236",1,2001,NA,"",4.84234,6.64577,5.71429,6.57277,5.88235,7.69908,2.5,27.5,22,55,54.58716,8,20,16,51.33333,40,2.92683,13,19.33333,31,77.5,5,5,7.5,7.5,0.94858879,"O/E>0.9"
"9/4/2015",5000190,"WMTNS","WMT","STAR-HAWKINS","6/28/2001",40.8886,-110.536,"R","EPA01-0237",1,2001,NA,"",6.73133,3.22483,7.14286,5.77768,5.29412,8.16031,12.90323,32.25806,16,51.6129,68.85246,8,25.80645,15,24,48.3871,2.59472,13,12.66667,25,80.64516,6,5,6.45161,6.45161,1.13568852,"O/E>0.9"
"9/4/2015",5000191,"PLNLOW","SPL","STAR-HAWKINS","7/6/2001",37.5584,-103.652,"R","EPA01-0238",1,2001,NA,"",10,5.07756,0,5.65321,4.66667,4.28571,18.51852,44.44444,14,51.85185,78.92377,3,11.11111,8,76.33333,29.62963,2.23137,4,0,17,62.96296,1,4,7.40741,11.11111,1.16203909,"O/E>0.9"
"9/4/2015",5000192,"WMTNS","WMT","STAR-HAWKINS","7/7/2001",37.8522,-104.985,"R","EPA01-0239",1,2001,NA,"",5.62573,0,2.85714,5.90937,2.35294,7.17305,21.73913,26.08696,12,52.17391,85.33835,4,17.3913,10,23.33333,43.47826,1.74414,9,2.33333,17,73.91304,3,6,8.69565,8.69565,0.580577352,"O/E<0.8"
"9/4/2015",5000193,"WMTNS","WMT","STAR-HAWKINS","7/9/2001",37.4123,-104.964,"R","EPA01-0240",1,2001,NA,"",5.07334,7.39166,7.14286,7.50572,5.88235,7.61447,10.25641,30.76923,23,58.97436,51.47679,5,12.82051,16,61,41.02564,3.04815,15,4,28,71.79487,6,8,7.69231,7.69231,1.4196629,"O/E>0.9"
"9/4/2015",5000194,"WMTNS","WMT","STAR-HAWKINS","7/10/2001",37.6138,-105.472,"R","EPA01-0241",1,2001,NA,"",7.63085,5.07587,5.71429,5.95797,2.94118,6.80871,9.52381,23.80952,11,52.38095,61.1336,6,28.57143,11,71,52.38095,2.57136,8,5,16,76.19048,5,2,9.52381,9.52381,1.129720091,"O/E>0.9"
"9/4/2015",5000195,"WMTNS","WMT","STAR-HAWKINS","7/11/2001",37.2743,-106.619,"R","EPA01-0242",1,2001,NA,"",6.73133,6.49307,5.71429,6.53491,5.29412,8.16031,9.67742,32.25806,17,54.83871,55.22388,6,19.35484,15,67.66667,48.3871,2.86896,13,1.66667,21,67.74194,5,4,6.45161,6.45161,1.107869908,"O/E>0.9"
"9/4/2015",5000196,"WMTNS","WMT","STAR-HAWKINS","7/13/2001",38.0509,-107.81,"R","EPA01-0243",1,2001,NA,"",6.67751,4.60165,4.28571,4.09494,4.11765,9.36925,18.51852,14.81481,12,44.44444,63.11111,5,18.51852,13,79.33333,48.14815,2.47725,9,7,20,74.07407,4,6,3.7037,3.7037,1.034556653,"O/E>0.9"
"9/4/2015",5000197,"WMTNS","WMT","STAR-HAWKINS","7/14/2001",38.106,-107.035,"R","EPA01-0245",1,2001,NA,"",8.50225,1.86634,5.71429,6.8662,7.05882,9.62385,6.25,15.625,18,56.25,74.51737,9,28.125,18,79.33333,56.25,2.31785,12,9.33333,23,71.875,5,5,3.125,3.125,1.210414618,"O/E>0.9"
"9/4/2015",5000198,"WMTNS","WMT","STAR-HAWKINS","7/16/2001",38.176,-107.387,"R","EPA01-0246",1,2001,NA,"",5.48584,6.52456,8.57143,6.4051,5.29412,7.2277,11.42857,28.57143,19,54.28571,55.09259,6,17.14286,15,37.66667,42.85714,2.8658,15,2,26,74.28571,7,6,8.57143,8.57143,1.303927664,"O/E>0.9"
"9/4/2015",5000199,"WMTNS","WMT","STAR-HAWKINS","7/17/2001",38.451,-106.341,"R","EPA01-0247",1,2001,NA,"",5.84334,5.30708,2.85714,7.5726,3.52941,9.36925,14.81481,18.51852,16,59.25926,60.16949,4,14.81481,12,41.66667,44.44444,2.57337,9,7.66667,21,77.77778,3,6,3.7037,3.7037,1.191281086,"O/E>0.9"
"9/4/2015",5000200,"WMTNS","WMT","STAR-HAWKINS","7/18/2001",38.0567,-105.579,"R","EPA01-0248",1,2001,NA,"",2.26834,1.68221,0,3.72233,0,4.71372,9.52381,42.85714,9,42.85714,75.28517,1,4.7619,6,14.33333,28.57143,2.27967,6,16.66667,12,57.14286,0,1,9.52381,14.28571,1.129785613,"O/E>0.9"
"9/4/2015",5000201,"WMTNS","WMT","STAR-HAWKINS","7/19/2001",38.2636,-105.193,"R","EPA01-0249",1,2001,NA,"",3.71622,7.79174,1.42857,4.22535,4.70588,5.49934,15,30,18,45,49.80843,4,10,14,41.66667,35,3.06944,12,12.33333,29,72.5,2,8,12.5,12.5,1.077089897,"O/E>0.9"
"9/4/2015",5000202,"WMTNS","WMT","STAR-HAWKINS","7/22/2001",39.1856,-105.391,"R","EPA01-0250",1,2001,NA,"",6.80584,6.64523,7.14286,5.70001,7.64706,8.74254,10.25641,28.20513,20,51.28205,54.58937,7,17.94872,19,65,48.71795,2.81258,14,1.66667,29,74.35897,6,5,5.12821,5.12821,1.205474977,"O/E>0.9"
"9/4/2015",5000203,"WMTNS","WMT","STAR-HAWKINS","7/25/2001",39.247,-105.358,"R","EPA01-0251",1,2001,NA,"",8.11835,7.58593,7.14286,7.17741,7.05882,8.33233,9.09091,24.24242,19,57.57576,50.66667,7,21.21212,18,59.66667,54.54545,2.97075,13,4.33333,26,78.78788,6,7,6.06061,6.06061,1.167638997,"O/E>0.9"
"9/4/2015",5000204,"WMTNS","WMT","STAR-HAWKINS","7/26/2001",39.3746,-105.684,"R","EPA01-0252",1,2001,NA,"",3.34084,5.20546,2.85714,4.09494,1.76471,6.11038,18.51852,29.62963,12,44.44444,60.59322,4,14.81481,9,59.33333,33.33333,2.68316,6,4,17,62.96296,3,4,11.11111,11.11111,1.304176805,"O/E>0.9"
"9/4/2015",5000205,"WMTNS","WMT","STAR-HAWKINS","7/27/2001",38.8708,-106.266,"R","EPA01-0253",1,2001,NA,"",6.67751,6.86846,4.28571,6.70318,4.11765,7.73981,11.11111,29.62963,15,55.55556,53.65854,5,18.51852,13,65.33333,48.14815,2.74734,10,13.33333,18,66.66667,4,5,7.40741,7.40741,1.113145277,"O/E>0.9"
"9/4/2015",5000206,"WMTNS","WMT","STAR-HAWKINS","7/31/2001",39.4636,-106.298,"R","EPA01-0254",1,2001,NA,"",7.09459,6.24051,5.71429,6.30191,4.11765,7.61447,15.38462,26.92308,14,53.84615,56.27706,6,23.07692,13,52.33333,50,2.72557,11,9.33333,17,65.38462,5,5,7.69231,7.69231,1.268176367,"O/E>0.9"
"9/4/2015",5000207,"WMTNS","WMT","STAR-HAWKINS","8/1/2001",39.0519,-106.39,"R","EPA01-0256",1,2001,NA,"",5.48584,0,4.28571,4.84015,1.76471,6.80871,19.04762,33.33333,10,47.61905,84.13284,5,23.80952,9,60.33333,42.85714,1.97625,5,34.66667,13,61.90476,4,3,9.52381,9.52381,1.142507182,"O/E>0.9"
"9/4/2015",5000209,"WMTNS","WMT","STAR-HAWKINS","8/5/2001",38.8646,-107.335,"R","EPA01-0258",1,2001,NA,"",5.21772,5.41757,2.85714,7.35524,2.35294,9.16557,12.5,25,14,58.33333,59.70874,4,16.66667,10,57.33333,41.66667,2.70401,9,8.33333,21,87.5,3,1,4.16667,4.16667,0.981178898,"O/E>0.9"
"9/4/2015",5000210,"WMTNS","WMT","STAR-HAWKINS","8/8/2001",39.2979,-106.659,"R","EPA01-0259",1,2001,NA,"",3.87709,7.52376,5.71429,4.5607,2.35294,4.71372,17.85714,28.57143,13,46.42857,50.92593,5,17.85714,10,33.66667,35.71429,2.80611,6,6,16,57.14286,5,4,14.28571,14.28571,1.192713563,"O/E>0.9"
"9/4/2015",5000211,"WMTNS","WMT","STAR-HAWKINS","8/9/2001",39.2169,-106.398,"R","EPA01-0260",1,2001,NA,"",5.74324,2.70222,5.71429,7.74648,2.94118,9.23889,20,20,15,60,71.03175,6,24,11,28.33333,44,2.43464,7,3,18,72,5,1,4,4,1.122201983,"O/E>0.9"
"9/4/2015",5000212,"WMTNS","WMT","STAR-HAWKINS","8/10/2001",39.2853,-106.449,"R","EPA01-0261",1,2001,NA,"",5.48584,5.61667,5.71429,6.23742,3.52941,9.42744,10.71429,21.42857,15,53.57143,58.8785,6,21.42857,12,69.66667,42.85714,2.70928,9,5.66667,20,71.42857,5,4,3.57143,3.57143,1.222177269,"O/E>0.9"
"9/4/2015",5000213,"WMTNS","WMT","STAR-HAWKINS","8/11/2001",39.4626,-105.858,"R","EPA01-0262",1,2001,NA,"",7.09459,4.13423,5.71429,4.42097,3.52941,7.33245,12.5,25,11,45.83333,65.06024,6,25,12,72.33333,50,2.58136,9,8,17,70.83333,5,5,8.33333,8.33333,1.295234597,"O/E>0.9"
"9/4/2015",5000214,"WMTNS","XER","STAR-HAWKINS","5/21/2001",31.8647,-109.331,"R","EPA01-0301",1,2001,NA,"",10,9.52967,4.28571,2.90061,5.29412,8.31833,18.18182,48.48485,10,30.30303,46.93878,4,12.12121,10,48,30.30303,2.98398,10,0,24,72.72727,3,5,6.06061,9.09091,0.763639853,"O/E<0.8"
"9/4/2015",5000215,"WMTNS","XER","STAR-HAWKINS","5/22/2001",31.852,-109.194,"R","EPA01-0302",1,2001,NA,"",10,5.45153,1.42857,3.50667,4.11765,9.95927,14.81481,51.85185,9,33.33333,66.35071,5,18.51852,8,26.33333,29.62963,2.4624,5,0,21,77.77778,1,5,3.7037,3.7037,0.799372597,"O/E<0.8"
"9/4/2015",5000218,"WMTNS","XER","STAR-HAWKINS","5/24/2001",32.3505,-110.236,"R","EPA01-0304",1,2001,NA,"",9.89695,8.09378,1.42857,2.55429,3.52941,8.47657,14.28571,45.71429,10,28.57143,53.77358,3,8.57143,7,28.66667,20,2.94548,4,3.66667,23,65.71429,1,5,2.85714,8.57143,1.09502262,"O/E>0.9"
"9/4/2015",5000219,"WMTNS","XER","STAR-HAWKINS","5/25/2001",32.7434,-109.84,"R","EPA01-0305",1,2001,NA,"",10,0.40408,4.28571,5.26105,2.35294,10,31.57895,36.84211,8,42.10526,90.37657,3,15.78947,5,20.33333,26.31579,1.47837,5,2,14,73.68421,3,5,0,0,1.085649823,"O/E>0.9"
"9/4/2015",5000220,"WMTNS","XER","WEMAP","6/24/2003",32.7434,-109.84,"R","EPA01-0305",1,2003,48.67794377,"Fair",10,4.543828132,1.428571429,2.84,2.352941176,8.041425525,13.33333333,66.66666667,9,30,70.67137809,3,10,5,20.33333333,16.66666667,2.491162578,3,0.333333333,20,66.66666667,1,5,6.666666667,10,NA,""
"9/4/2015",5000221,"WMTNS","XER","STAR-HAWKINS","5/26/2001",32.9108,-110.56,"R","EPA01-0306",1,2001,NA,"",3.97919,5.58242,4.28571,4.17333,4.11765,2.96477,10,30,11,36.66667,65.7277,5,16.66667,8,45,26.66667,2.53778,3,23,18,60,3,3,16.66667,26.66667,0.819039544,"O/E<0.9"
"9/4/2015",5000222,"WMTNS","XER","WEMAP","7/21/2003",32.9108,-110.56,"R","EPA01-0306",1,2003,64.94460429,"Good",7.754310785,6.371464079,7.142857143,6.215,7.058823529,4.424307036,3.125,9.375,15,46.875,61.97183099,7,21.875,13,41.33333333,40.625,2.694567575,5,10.66666667,17,53.125,5,3,15.625,21.875,NA,""
"9/4/2015",5000223,"WMTNS","XER","STAR-HAWKINS","5/27/2001",32.9436,-110.753,"R","EPA01-0307",1,2001,NA,"",9.59086,4.55357,4.28571,0.84,2.35294,3.77703,16,28,5,20,70.625,3,12,5,54.66667,20,2.49426,2,4.66667,14,56,3,5,16,24,0.643280134,"O/E<0.8"
"9/4/2015",5000224,"WMTNS","WMT","STAR-HAWKINS","5/29/2001",33.8236,-110.86,"R","EPA01-0308",1,2001,NA,"",1.08859,3.749,1.42857,3.05164,0.58824,6.59921,13.33333,40,12,40,66.66667,3,10,7,23,23.33333,2.49856,4,2.66667,23,76.66667,2,4,6.66667,10,1.101807559,"O/E>0.9"
"9/4/2015",5000225,"WMTNS","WMT","STAR-HAWKINS","5/31/2001",34.5538,-111.409,"R","EPA01-0310",1,2001,NA,"",5.21772,9.63903,5.71429,4.747,5.29412,7.33245,8.33333,22.22222,17,47.22222,42.10526,6,16.66667,15,53.33333,41.66667,3.14274,9,3.33333,26,72.22222,5,6,2.77778,8.33333,0.877484111,"O/E<0.9"
"9/4/2015",5000226,"WMTNS","WMT","STAR-HAWKINS","6/2/2001",34.8943,-112.208,"R","EPA01-0312",1,2001,NA,"",3.87709,0.50072,2.85714,4.5607,2.35294,6.28496,10.71429,21.42857,13,46.42857,80.21201,6,21.42857,10,58,35.71429,2.00368,4,6.33333,21,75,3,5,7.14286,10.71429,1.031794272,"O/E>0.9"
"9/4/2015",5000227,"WMTNS","WMT","STAR-HAWKINS","6/3/2001",34.6686,-111.715,"R","EPA01-0313",1,2001,NA,"",2.04644,4.59043,1.42857,4.99433,1.17647,3.41338,6.89655,24.13793,14,48.27586,63.15789,4,13.7931,8,38,27.58621,2.5827,4,26.66667,18,62.06897,2,5,6.89655,17.24138,1.202599627,"O/E>0.9"
"9/4/2015",5000229,"WMTNS","WMT","STAR-HAWKINS","6/7/2001",34.2073,-111.004,"R","EPA01-0315",1,2001,NA,"",3.34084,0,1.42857,4.09494,0,10,22.22222,11.11111,4,44.44444,98.61592,1,11.11111,3,9,33.33333,0.40015,2,0,6,66.66667,2,1,0,0,0.422397322,"O/E<0.5"
"9/4/2015",5000230,"WMTNS","XER","STAR-HAWKINS","6/17/2001",37.3029,-113.247,"R","EPA01-0401",1,2001,NA,"",10,7.45073,1.42857,3.0469,4.11765,7.93639,13.7931,27.58621,9,31.03448,56.83453,5,17.24138,8,64.72868,27.58621,2.80656,2,3.10078,19,65.51724,1,5,3.44828,10.34483,1.098049505,"O/E>0.9"
"9/4/2015",5000231,"WMTNS","WMT","STAR-HAWKINS","6/18/2001",37.3784,-113.447,"R","EPA01-0403",1,2001,NA,"",3.59972,2.10605,2.85714,7.4227,2.35294,3.41338,10.34483,27.58621,17,58.62069,73.51779,5,17.24138,10,60.66667,34.48276,2.35623,10,8,20,68.96552,3,5,10.34483,17.24138,0.928950648,"O/E>0.9"
"9/4/2015",5000232,"WMTNS","WMT","STAR-HAWKINS","6/19/2001",37.6521,-112.756,"R","EPA01-0404",1,2001,NA,"",7.09459,5.7474,1.42857,8.33333,3.52941,7.33245,12.5,20.83333,15,62.5,58.33333,6,25,12,50.33333,50,2.62424,9,6,18,75,2,3,8.33333,8.33333,0.705947919,"O/E<0.8"
"9/4/2015",5000233,"WMTNS","WMT","STAR-HAWKINS","6/19/2001",37.7565,-112.843,"R","EPA01-0405",1,2001,NA,"",6.39077,2.52177,2.85714,6.13263,5.29412,5.49934,12.5,12.5,17,53.125,71.78423,5,15.625,15,57.33333,46.875,2.30727,15,4.66667,24,75,3,5,12.5,12.5,0.864622252,"O/E<0.9"
"9/4/2015",5000234,"WMTNS","WMT","STAR-HAWKINS","6/20/2001",37.6097,-112.556,"R","EPA01-0406",1,2001,NA,"",5.48584,0,2.85714,8.75252,0,7.8562,14.28571,14.28571,9,64.28571,93.50181,4,28.57143,6,44,42.85714,1.57579,4,4.33333,11,78.57143,3,2,7.14286,7.14286,0.702122188,"O/E<0.8"
"9/4/2015",5000236,"WMTNS","WMT","STAR-HAWKINS","6/22/2001",38.2823,-112.447,"R","EPA01-0408",1,2001,NA,"",5.48584,5.0094,5.71429,10,3.52941,9.42744,10.71429,21.42857,21,75,61.41079,5,17.85714,12,53.66667,42.85714,2.66382,12,10,24,85.71429,5,5,3.57143,3.57143,0.932117735,"O/E>0.9"
"9/4/2015",5000237,"WMTNS","WMT","STAR-HAWKINS","6/23/2001",38.3382,-112.541,"R","EPA01-0409",1,2001,NA,"",6.73133,6.35157,4.28571,9.56383,5.29412,9.5795,12.90323,22.58065,21,67.74194,55.81395,5,16.12903,15,42.33333,48.3871,2.8641,15,12.33333,26,83.87097,4,5,3.22581,3.22581,0.984151457,"O/E>0.9"
"9/4/2015",5000238,"WMTNS","WMT","STAR-HAWKINS","6/24/2001",38.8685,-112.294,"R","EPA01-0410",1,2001,NA,"",1.46396,2.04545,0,3.72233,0.58824,3.14248,17.85714,32.14286,12,42.85714,73.77049,2,7.14286,7,37,25,2.36067,6,33.66667,17,60.71429,0,5,14.28571,17.85714,0.81144027,"O/E<0.9"
"9/4/2015",5000239,"WMTNS","WMT","STAR-HAWKINS","6/25/2001",41.2974,-111.561,"R","EPA01-0412",1,2001,NA,"",9.69335,4.94804,5.71429,9.01047,5.88235,9.30658,7.69231,11.53846,17,65.38462,61.66667,7,26.92308,16,62.66667,61.53846,2.66431,13,3.66667,25,96.15385,5,8,3.84615,3.84615,1.025747211,"O/E>0.9"
"9/4/2015",5000240,"WMTNS","WMT","STAR-HAWKINS","6/26/2001",40.8002,-111.771,"R","EPA01-0413",1,2001,NA,"",2.08959,10,4.28571,2.13876,2.35294,2.44415,11.11111,30.55556,13,36.11111,40.22346,4,11.11111,10,23,27.77778,3.1468,9,19.33333,21,58.33333,4,6,13.88889,19.44444,0.96074265,"O/E>0.9"
"9/4/2015",5000241,"WMTNS","WMT","STAR-HAWKINS","6/27/2001",41.8784,-111.563,"R","EPA01-0414",1,2001,NA,"",4.27928,2.82544,2.85714,9.31142,1.76471,5.49934,12.5,29.16667,16,66.66667,70.51793,3,12.5,9,66,37.5,2.2455,8,6.33333,15,62.5,3,3,12.5,12.5,1.013615172,"O/E>0.9"
"9/4/2015",5000242,"WMTNS","WMT","STAR-HAWKINS","6/27/2001",41.7591,-111.691,"R","EPA01-0415",1,2001,NA,"",5.9092,8.51115,4.28571,7.87003,6.47059,6.36766,15.78947,23.68421,23,60.52632,46.80851,7,18.42105,17,72,44.73684,3.06604,15,4.33333,27,71.05263,4,6,7.89474,10.52632,1.075739857,"O/E>0.9"
"9/4/2015",5000244,"WMTNS","WMT","STAR-HAWKINS","6/29/2001",41.9749,-111.729,"R","EPA01-0417",1,2001,NA,"",7.09459,4.72383,5.71429,7.74648,5.29412,9.53219,13.33333,23.33333,18,60,62.60163,5,16.66667,15,69.66667,50,2.72974,11,2.66667,22,73.33333,5,4,3.33333,3.33333,0.993463984,"O/E>0.9"
"9/4/2015",5000245,"WMTNS","WMT","STAR-HAWKINS","6/30/2001",42.0985,-111.535,"R","EPA01-0418",1,2001,NA,"",5.00918,3.5631,4.28571,6.70318,2.94118,6.11038,11.11111,29.62963,15,55.55556,67.44186,4,14.81481,11,71.66667,40.74074,2.3217,10,8,18,66.66667,4,3,11.11111,11.11111,1.016650358,"O/E>0.9"
"9/4/2015",5000246,"WMTNS","XER","STAR-HAWKINS","7/6/2001",42.3044,-112.133,"R","EPA01-0419",1,2001,NA,"",10,5.3325,7.14286,9.50667,7.64706,10,10,16.66667,19,63.33333,66.91729,6,20,14,60,46.66667,2.51221,12,1.66667,25,83.33333,5,3,3.33333,3.33333,0.990552633,"O/E>0.9"
"9/4/2015",5000247,"WMTNS","WMT","STAR-HAWKINS","7/13/2001",47.9193,-112.817,"R","EPA01-0421",1,2001,NA,"",6.46897,6.25302,10,6.05112,6.47059,8.55453,16.66667,27.77778,19,52.77778,56.2249,6,16.66667,17,72.33333,47.22222,2.91572,15,0.33333,24,66.66667,8,7,5.55556,5.55556,1.067011742,"O/E>0.9"
"9/4/2015",5000248,"WMTNS","WMT","STAR-HAWKINS","7/14/2001",47.9711,-112.811,"R","EPA01-0423",1,2001,NA,"",10,1.42653,7.14286,8.48777,4.11765,10,5.26316,26.31579,12,63.15789,76.35135,6,31.57895,13,91.66667,68.42105,2.23188,10,0,17,89.47368,6,5,0,0,0.791131616,"O/E<0.8"
"9/4/2015",5000249,"WMTNS","WMT","STAR-HAWKINS","7/15/2001",47.4916,-112.909,"R","EPA01-0424",1,2001,NA,"",4.17501,4.44034,2.85714,5.83377,2.35294,7.73981,14.81481,37.03704,14,51.85185,63.78378,4,14.81481,10,51.66667,37.03704,2.60592,11,1.66667,20,74.07407,3,4,7.40741,7.40741,1.096192765,"O/E>0.9"
"9/4/2015",5000250,"WMTNS","WMT","STAR-HAWKINS","7/16/2001",46.8464,-110.958,"R","EPA01-0425",1,2001,NA,"",5.68694,2.72125,2.85714,7.59977,4.70588,8.24901,9.375,25,19,59.375,70.95238,6,18.75,14,37.66667,43.75,2.32953,15,8.66667,27,84.375,3,6,6.25,6.25,0.910128343,"O/E>0.9"
"9/4/2015",5000251,"WMTNS","WMT","STAR-HAWKINS","7/17/2001",46.951,-111.164,"R","EPA01-0426",1,2001,NA,"",5.9092,6.92718,5.71429,7.25229,6.47059,7.52541,5.26316,31.57895,22,57.89474,53.41365,5,13.15789,17,37.33333,44.73684,2.97099,15,5.66667,29,76.31579,5,7,7.89474,7.89474,1.247525032,"O/E>0.9"
"9/4/2015",5000252,"PLNLOW","NPL","STAR-HAWKINS","7/18/2001",47.0032,-109.344,"R","EPA01-0427",1,2001,NA,"",4.16618,6.98991,6,8.23624,2.85714,5.41667,11.53846,23.07692,9,34.61538,70.84871,2,7.69231,6,48.33333,23.07692,2.47701,4,19,17,65.38462,4,7,11.53846,11.53846,0.813579049,"O/E<0.9"
"9/4/2015",5000254,"WMTNS","WMT","STAR-HAWKINS","7/23/2001",45.1334,-108.428,"R","EPA01-0429",1,2001,NA,"",8.22072,0.07626,2.85714,7.74648,2.94118,8.79894,5,25,12,60,81.98198,4,20,11,73.33333,55,1.7611,8,3,16,80,3,2,5,5,0.941351782,"O/E>0.9"
